Y,D,X,date,ID,observed,D_simulated
FALSE,2,13,2019-03-26,790,2019-05-15,2
FALSE,2,13,2019-03-27,793,2019-05-15,1
FALSE,1,13,2019-04-01,794,2019-05-17,2
FALSE,4,2,2019-04-01,796,2019-05-17,2
FALSE,4,2,2019-04-01,797,2019-05-16,2
FALSE,1,1,2019-04-01,798,2019-05-17,4
FALSE,4,14,2019-04-01,799,2019-06-26,4
FALSE,4,13,2019-04-01,801,2019-05-16,2
FALSE,1,13,2019-04-01,802,2019-05-20,1
FALSE,1,13,2019-04-01,805,2019-05-20,2
FALSE,2,15,2019-04-01,807,2019-05-17,3
FALSE,4,13,2019-04-01,808,2019-05-17,2
FALSE,4,12,2019-04-01,809,2019-05-20,3
FALSE,4,10,2019-04-01,810,2019-05-17,1
FALSE,4,10,2019-04-01,811,2019-05-21,3
FALSE,1,10,2019-04-01,812,2019-05-17,2
TRUE,2,13,2019-04-01,813,2019-05-16,3
FALSE,4,2,2019-04-01,815,2019-05-20,1
FALSE,4,10,2019-04-01,816,2019-05-20,1
TRUE,4,10,2019-04-01,819,2019-05-20,1
FALSE,4,13,2019-04-01,821,2019-05-20,3
FALSE,4,13,2019-04-01,823,2019-05-16,4
TRUE,4,10,2019-04-01,824,2019-05-16,2
FALSE,4,13,2019-04-01,827,2019-05-17,4
FALSE,4,9,2019-04-01,832,2019-05-20,4
FALSE,1,11,2019-04-02,834,2019-05-21,2
FALSE,4,2,2019-04-02,835,2019-06-26,2
FALSE,3,1,2019-04-02,836,2019-05-22,1
FALSE,4,2,2019-04-02,837,2019-05-21,2
FALSE,2,10,2019-04-02,838,2019-05-22,2
FALSE,3,2,2019-04-02,839,2019-05-21,4
FALSE,3,5,2019-04-02,840,2019-05-21,1
FALSE,2,10,2019-04-02,841,2019-05-21,1
FALSE,1,10,2019-04-02,842,2019-05-21,2
FALSE,2,10,2019-04-02,843,2019-05-21,3
FALSE,1,10,2019-04-02,846,2019-05-21,2
FALSE,2,7,2019-04-02,847,2019-06-12,1
FALSE,2,10,2019-04-02,848,2019-05-21,1
FALSE,1,6,2019-04-02,849,2019-05-21,4
FALSE,1,2,2019-04-02,850,2019-05-21,4
FALSE,4,12,2019-04-02,851,2019-05-21,1
FALSE,2,10,2019-04-02,852,2019-05-22,4
TRUE,3,13,2019-04-02,854,2019-05-23,3
FALSE,4,8,2019-04-02,855,2019-05-21,2
FALSE,1,5,2019-04-02,856,2019-05-21,3
FALSE,2,15,2019-04-03,857,2019-06-12,2
FALSE,2,10,2019-04-03,858,2019-05-22,3
FALSE,1,8,2019-04-03,860,2019-05-21,1
FALSE,1,13,2019-04-03,863,2019-06-12,2
FALSE,1,13,2019-04-03,864,2019-05-22,3
FALSE,2,13,2019-04-03,868,2019-06-12,1
FALSE,1,5,2019-04-03,869,2019-05-23,4
FALSE,1,9,2019-04-03,870,2019-05-22,2
TRUE,3,10,2019-04-03,871,2019-05-21,4
FALSE,2,14,2019-04-03,872,2019-05-22,2
FALSE,3,9,2019-04-03,873,2019-05-22,3
FALSE,4,5,2019-04-03,874,2019-05-23,2
FALSE,4,9,2019-04-03,875,2019-05-22,3
FALSE,2,5,2019-04-03,876,2019-05-22,1
FALSE,4,5,2019-04-02,878,2019-05-21,3
FALSE,2,10,2019-04-03,879,2019-05-22,4
FALSE,1,13,2019-04-03,880,2019-05-22,3
TRUE,4,12,2019-04-03,881,2019-07-02,4
FALSE,2,12,2019-04-03,882,2019-07-02,3
FALSE,4,4,2019-04-07,883,2019-05-22,2
TRUE,1,14,2019-04-07,884,2019-06-26,2
FALSE,4,2,2019-04-07,885,2019-05-22,4
FALSE,1,5,2019-04-07,886,2019-05-23,2
FALSE,4,2,2019-04-07,887,2019-05-27,3
FALSE,3,2,2019-04-07,888,2019-05-22,1
FALSE,2,13,2019-04-07,890,2019-06-12,3
FALSE,1,13,2019-04-07,893,2019-05-23,3
FALSE,3,1,2019-04-07,896,2019-05-22,2
FALSE,4,2,2019-04-07,897,2019-05-22,2
FALSE,4,2,2019-04-07,898,2019-05-22,4
FALSE,2,1,2019-04-07,899,2019-05-22,1
FALSE,1,2,2019-04-07,901,2019-05-27,4
FALSE,2,2,2019-04-07,903,2019-05-24,1
FALSE,4,2,2019-04-07,904,2019-05-22,4
FALSE,3,1,2019-04-07,905,2019-06-12,3
FALSE,2,2,2019-04-07,906,2019-05-27,2
FALSE,4,5,2019-04-07,907,2019-06-12,4
FALSE,4,12,2019-04-07,908,2019-05-22,2
FALSE,2,2,2019-04-07,909,2019-05-27,4
FALSE,1,14,2019-04-07,910,2019-06-12,2
FALSE,3,2,2019-04-07,912,2019-05-22,1
FALSE,2,2,2019-04-08,914,2019-05-24,2
FALSE,4,5,2019-04-08,915,2019-07-04,3
FALSE,4,10,2019-04-08,916,2019-05-22,3
FALSE,2,10,2019-04-08,917,2019-06-12,4
FALSE,4,9,2019-04-08,920,2019-05-22,4
FALSE,3,9,2019-04-08,922,2019-05-27,3
FALSE,4,6,2019-04-08,923,2019-05-23,4
FALSE,2,14,2019-04-08,924,2019-06-12,3
FALSE,1,15,2019-04-08,927,2019-07-10,4
FALSE,3,10,2019-04-08,929,2019-05-24,3
FALSE,3,14,2019-04-08,930,2019-05-24,1
TRUE,2,2,2019-04-08,931,2019-05-24,2
FALSE,1,5,2019-04-08,933,2019-05-23,2
FALSE,2,5,2019-04-08,935,2019-05-23,1
FALSE,3,13,2019-04-08,937,2019-05-27,3
FALSE,2,10,2019-04-08,938,2019-05-24,3
TRUE,4,10,2019-04-08,939,2019-07-01,4
FALSE,1,14,2019-04-08,940,2019-06-26,1
FALSE,1,9,2019-04-08,941,2019-05-27,1
FALSE,1,2,2019-04-08,942,2019-05-22,3
FALSE,3,16,2019-04-08,943,2019-05-23,4
FALSE,2,2,2019-04-09,944,2019-07-04,4
FALSE,4,16,2019-04-09,945,2019-05-23,4
FALSE,1,8,2019-04-09,946,2019-05-23,2
TRUE,1,14,2019-04-09,947,2019-06-12,4
FALSE,2,2,2019-04-09,948,2019-05-27,3
FALSE,2,1,2019-04-09,949,2019-05-27,2
FALSE,4,13,2019-04-09,951,2019-07-02,2
FALSE,4,8,2019-04-09,952,2019-07-04,1
FALSE,4,10,2019-04-09,953,2019-05-27,3
FALSE,4,6,2019-04-09,955,2019-06-12,1
FALSE,3,1,2019-04-09,956,2019-05-27,1
FALSE,2,2,2019-04-09,957,2019-06-19,4
FALSE,2,1,2019-04-09,960,2019-05-27,3
FALSE,4,5,2019-04-09,963,2019-06-13,4
FALSE,1,13,2019-04-09,965,2019-06-13,2
FALSE,2,2,2019-04-09,966,2019-06-19,4
FALSE,2,14,2019-04-09,968,2019-06-13,3
FALSE,1,1,2019-04-09,970,2019-05-27,3
FALSE,1,14,2019-04-09,971,2019-06-26,1
FALSE,4,5,2019-04-09,972,2019-05-23,1
FALSE,2,3,2019-04-09,973,2019-05-27,2
FALSE,4,2,2019-04-09,975,2019-05-24,2
FALSE,3,2,2019-04-09,976,2019-06-13,4
FALSE,2,14,2019-04-09,977,2019-05-23,1
FALSE,3,5,2019-04-09,980,2019-06-26,3
FALSE,2,13,2019-04-09,982,2019-06-13,1
FALSE,3,16,2019-04-09,983,2019-06-13,4
FALSE,3,16,2019-04-09,984,2019-06-13,3
FALSE,2,9,2019-04-09,985,2019-07-01,2
TRUE,3,16,2019-04-09,987,2019-06-13,2
FALSE,1,1,2019-04-10,989,2019-05-27,3
FALSE,4,5,2019-04-10,1002,2019-06-13,3
FALSE,3,2,2019-04-10,1006,2019-06-13,3
FALSE,3,12,2019-04-10,1011,2019-05-27,4
TRUE,3,15,2019-04-10,1013,2019-06-14,3
FALSE,3,12,2019-04-10,1016,2019-06-14,3
FALSE,1,15,2019-04-10,1018,2019-06-14,1
FALSE,3,5,2019-04-14,1020,2019-06-21,2
FALSE,3,1,2019-04-14,1021,2019-06-20,4
TRUE,3,14,2019-04-14,1022,2019-06-14,3
FALSE,1,12,2019-04-14,1023,2019-07-03,4
FALSE,3,5,2019-04-14,1025,2019-06-14,4
FALSE,4,6,2019-04-14,1028,2019-07-01,2
FALSE,2,10,2019-04-14,1030,2019-06-27,3
FALSE,3,9,2019-04-14,1031,2019-05-30,3
FALSE,3,2,2019-04-14,1032,2019-06-14,3
FALSE,3,5,2019-04-14,1033,2019-06-14,4
FALSE,4,5,2019-04-14,1034,2019-06-14,3
FALSE,2,5,2019-04-14,1035,2019-06-14,4
FALSE,2,6,2019-04-14,1037,2019-06-14,1
FALSE,3,14,2019-04-14,1039,2019-06-27,2
FALSE,3,5,2019-04-14,1040,2019-06-14,4
FALSE,3,13,2019-04-14,1041,2019-07-04,2
TRUE,1,5,2019-04-14,1043,2019-06-14,3
FALSE,3,14,2019-04-14,1044,2019-05-30,4
FALSE,3,13,2019-04-14,1045,2019-06-27,1
FALSE,3,16,2019-04-14,1047,2019-06-14,3
FALSE,3,15,2019-04-14,1048,2019-06-14,4
FALSE,2,14,2019-04-14,1049,2019-06-14,1
FALSE,3,15,2019-04-14,1050,2019-06-27,4
FALSE,3,1,2019-04-15,1054,2019-05-30,1
FALSE,3,13,2019-04-15,1055,2019-07-01,1
FALSE,3,4,2019-04-15,1056,2019-05-30,2
TRUE,3,14,2019-04-15,1059,2019-06-18,2
FALSE,3,5,2019-04-15,1062,2019-06-18,4
FALSE,2,14,2019-04-15,1063,2019-06-18,1
FALSE,3,6,2019-04-15,1064,2019-06-18,4
FALSE,1,13,2019-04-15,1065,2019-06-18,1
FALSE,1,13,2019-04-15,1068,2019-06-18,4
FALSE,1,5,2019-04-15,1069,2019-06-18,2
FALSE,2,6,2019-04-15,1070,2019-06-18,3
FALSE,3,14,2019-04-15,1071,2019-07-01,1
FALSE,4,13,2019-04-15,1072,2019-05-30,4
FALSE,4,2,2019-04-15,1073,2019-06-18,4
FALSE,3,13,2019-04-15,1074,2019-06-18,3
FALSE,1,16,2019-04-15,1075,2019-07-02,3
FALSE,2,9,2019-04-15,1078,2019-06-18,2
FALSE,4,5,2019-04-15,1080,2019-06-27,3
FALSE,3,5,2019-04-15,1081,2019-06-18,2
FALSE,1,14,2019-04-15,1082,2019-06-18,2
FALSE,2,15,2019-04-15,1083,2019-06-18,1
FALSE,3,9,2019-04-15,1084,2019-05-30,3
FALSE,1,10,2019-04-15,1086,2019-05-30,4
FALSE,2,2,2019-04-16,1087,2019-06-19,3
FALSE,3,10,2019-04-16,1090,2019-06-19,2
FALSE,3,7,2019-04-16,1091,2019-06-18,2
FALSE,3,2,2019-04-16,1094,2019-06-19,1
FALSE,3,9,2019-04-16,1095,2019-06-19,4
FALSE,2,10,2019-04-16,1096,2019-06-03,1
FALSE,3,1,2019-04-16,1097,2019-06-19,1
FALSE,1,11,2019-04-16,1098,2019-06-27,4
FALSE,1,11,2019-04-16,1099,2019-06-19,3
FALSE,4,2,2019-04-16,1100,2019-06-19,4
FALSE,4,10,2019-04-16,1101,2019-06-18,1
FALSE,3,2,2019-04-16,1102,2019-06-27,1
FALSE,3,10,2019-04-16,1105,2019-06-19,1
FALSE,3,10,2019-04-16,1106,2019-06-19,3
FALSE,1,5,2019-04-16,1107,2019-06-19,4
FALSE,2,2,2019-04-16,1108,2019-06-18,3
FALSE,4,16,2019-04-16,1109,2019-06-19,4
FALSE,1,1,2019-04-16,1110,2019-06-19,2
FALSE,2,12,2019-04-16,1111,2019-06-19,3
FALSE,4,9,2019-04-16,1112,2019-06-19,2
FALSE,4,3,2019-04-16,1113,2019-06-27,4
FALSE,3,9,2019-04-16,1114,2019-06-19,1
TRUE,4,2,2019-04-16,1115,2019-06-19,4
FALSE,3,10,2019-04-16,1117,2019-05-30,4
FALSE,3,1,2019-04-16,1118,2019-05-30,2
FALSE,2,10,2019-04-16,1122,2019-06-19,4
FALSE,4,5,2019-04-16,1123,2019-05-30,3
FALSE,4,16,2019-04-16,1124,2019-06-19,3
FALSE,2,10,2019-04-16,1126,2019-06-19,3
FALSE,1,5,2019-04-16,1127,2019-06-19,3
FALSE,1,2,2019-04-16,1128,2019-05-30,3
FALSE,1,5,2019-04-16,1129,2019-05-30,4
FALSE,2,2,2019-04-16,1130,2019-05-30,4
FALSE,2,13,2019-04-16,1132,2019-05-30,2
FALSE,2,6,2019-04-16,1133,2019-05-30,4
FALSE,4,2,2019-04-16,1134,2019-06-19,1
FALSE,1,5,2019-04-16,1135,2019-06-19,4
FALSE,3,9,2019-04-16,1136,2019-06-19,2
FALSE,1,1,2019-04-16,1138,2019-05-30,3
FALSE,4,14,2019-04-16,1139,2019-07-03,3
FALSE,1,5,2019-04-16,1140,2019-05-30,4
FALSE,3,14,2019-04-16,1141,2019-05-30,1
FALSE,4,5,2019-04-16,1142,2019-06-19,1
FALSE,3,2,2019-04-17,1144,2019-06-19,3
FALSE,2,9,2019-04-17,1145,2019-06-03,4
FALSE,4,14,2019-04-17,1146,2019-06-18,4
FALSE,1,13,2019-04-17,1147,2019-06-03,1
FALSE,4,5,2019-04-17,1148,2019-06-19,3
FALSE,4,5,2019-04-17,1150,2019-06-19,4
FALSE,3,5,2019-04-17,1151,2019-06-03,4
FALSE,2,3,2019-04-17,1152,2019-06-19,4
FALSE,4,9,2019-04-17,1153,2019-06-19,3
FALSE,3,10,2019-04-17,1155,2019-06-19,1
FALSE,3,9,2019-04-17,1157,2019-06-03,2
FALSE,3,2,2019-04-17,1158,2019-06-03,1
FALSE,2,9,2019-04-17,1159,2019-06-19,4
FALSE,2,15,2019-04-17,1160,2019-06-19,3
FALSE,2,14,2019-04-17,1161,2019-07-01,4
TRUE,1,2,2019-04-17,1162,2019-06-03,4
TRUE,3,10,2019-04-17,1163,2019-06-19,3
FALSE,2,10,2019-04-17,1165,2019-06-03,4
TRUE,2,10,2019-04-17,1168,2019-06-03,2
FALSE,2,10,2019-04-17,1169,2019-06-03,3
FALSE,2,10,2019-04-17,1170,2019-06-03,4
FALSE,1,12,2019-04-17,1172,2019-06-03,1
FALSE,4,2,2019-04-09,1173,2019-06-13,1
FALSE,3,1,2019-04-22,1175,2019-06-19,1
TRUE,4,10,2019-04-22,1179,2019-06-20,2
FALSE,3,10,2019-04-22,1180,2019-07-02,4
FALSE,2,2,2019-04-22,1181,2019-06-20,1
FALSE,3,2,2019-04-22,1182,2019-06-20,4
FALSE,4,2,2019-04-22,1183,2019-06-20,3
FALSE,3,16,2019-04-22,1185,2019-06-27,4
FALSE,3,14,2019-04-22,1186,2019-07-01,4
FALSE,2,5,2019-04-22,1187,2019-07-02,2
FALSE,3,5,2019-04-22,1188,2019-06-20,4
FALSE,4,13,2019-04-22,1189,2019-06-20,3
FALSE,3,13,2019-04-22,1191,2019-06-20,2
FALSE,4,1,2019-04-22,1192,2019-06-20,4
FALSE,3,2,2019-04-22,1193,2019-06-20,4
FALSE,2,1,2019-04-22,1194,2019-06-20,4
FALSE,3,1,2019-04-22,1196,2019-06-19,4
FALSE,4,12,2019-04-22,1197,2019-06-20,2
FALSE,3,2,2019-04-22,1199,2019-06-20,3
FALSE,3,2,2019-04-22,1200,2019-06-19,4
FALSE,1,2,2019-04-22,1201,2019-06-20,3
FALSE,2,10,2019-04-22,1203,2019-06-19,1
FALSE,2,2,2019-04-22,1204,2019-07-03,1
FALSE,3,4,2019-04-22,1205,2019-06-20,3
FALSE,3,2,2019-04-22,1206,2019-06-20,1
FALSE,2,5,2019-04-22,1207,2019-06-20,1
FALSE,1,5,2019-04-22,1208,2019-06-20,1
FALSE,3,1,2019-04-22,1209,2019-06-20,3
FALSE,3,2,2019-04-22,1210,2019-06-20,3
FALSE,1,13,2019-04-22,1211,2019-06-20,1
FALSE,2,10,2019-04-22,1213,2019-06-20,1
FALSE,4,4,2019-04-22,1214,2019-06-20,1
FALSE,1,10,2019-04-23,1215,2019-06-20,4
FALSE,3,12,2019-04-23,1216,2019-06-20,1
FALSE,1,15,2019-04-23,1218,2019-06-20,2
FALSE,3,11,2019-04-23,1220,2019-06-20,2
FALSE,3,4,2019-04-23,1221,2019-06-20,4
FALSE,3,2,2019-04-23,1223,2019-06-20,4
FALSE,3,12,2019-04-23,1225,2019-06-20,1
FALSE,1,2,2019-04-23,1226,2019-06-20,2
FALSE,3,1,2019-04-23,1227,2019-06-20,3
FALSE,4,9,2019-04-23,1228,2019-06-20,3
FALSE,2,10,2019-04-23,1229,2019-06-20,4
FALSE,1,11,2019-04-23,1230,2019-06-20,4
FALSE,4,10,2019-04-23,1231,2019-07-02,4
FALSE,2,9,2019-04-23,1232,2019-06-20,4
FALSE,2,14,2019-04-23,1233,2019-06-20,4
FALSE,4,15,2019-04-23,1235,2019-06-27,3
FALSE,4,16,2019-04-23,1236,2019-06-20,3
FALSE,1,1,2019-04-23,1237,2019-06-20,2
FALSE,1,13,2019-04-23,1238,2019-06-27,3
FALSE,3,15,2019-04-23,1240,2019-06-20,1
FALSE,3,2,2019-04-23,1241,2019-06-20,3
FALSE,1,15,2019-04-23,1243,2019-07-02,3
FALSE,3,1,2019-04-23,1244,2019-06-20,2
FALSE,2,1,2019-04-23,1247,2019-06-28,4
FALSE,4,10,2019-04-24,1249,2019-06-20,1
FALSE,4,9,2019-04-24,1250,2019-07-03,4
FALSE,1,15,2019-04-24,1252,2019-06-20,1
FALSE,4,10,2019-04-24,1253,2019-06-20,1
FALSE,4,9,2019-04-24,1254,2019-06-20,3
FALSE,2,11,2019-04-24,1255,2019-06-20,3
FALSE,4,4,2019-04-24,1257,2019-06-27,2
FALSE,3,4,2019-04-24,1259,2019-07-01,3
FALSE,1,16,2019-04-24,1261,2019-06-20,2
FALSE,3,10,2019-04-24,1262,2019-06-27,4
FALSE,2,2,2019-04-24,1263,2019-06-21,3
FALSE,2,10,2019-04-24,1267,2019-06-21,2
FALSE,3,9,2019-04-24,1268,2019-06-27,2
FALSE,3,10,2019-04-24,1269,2019-06-21,1
FALSE,3,9,2019-04-24,1270,2019-06-21,3
FALSE,2,10,2019-04-24,1271,2019-06-21,4
FALSE,1,9,2019-04-24,1272,2019-06-21,1
FALSE,3,9,2019-04-24,1273,2019-06-21,3
FALSE,4,9,2019-04-24,1275,2019-06-21,4
FALSE,3,14,2019-04-24,1276,2019-06-21,2
FALSE,4,13,2019-04-24,1278,2019-06-20,3
FALSE,2,9,2019-04-24,1279,2019-06-21,4
FALSE,4,15,2019-04-24,1280,2019-06-21,2
FALSE,4,13,2019-04-24,1281,2019-06-21,4
FALSE,4,13,2019-04-24,1282,2019-06-21,2
FALSE,4,13,2019-04-24,1283,2019-06-27,4
FALSE,2,13,2019-04-24,1284,2019-06-21,1
FALSE,1,2,2019-04-24,1285,2019-06-27,4
FALSE,2,9,2019-04-24,1286,2019-06-21,2
FALSE,1,12,2019-04-24,1287,2019-06-24,4
FALSE,3,12,2019-04-24,1289,2019-06-24,1
FALSE,2,10,2019-04-24,1291,2019-06-24,1
FALSE,2,10,2019-04-24,1292,2019-06-24,4
FALSE,2,10,2019-04-24,1293,2019-06-24,2
FALSE,4,9,2019-04-25,1294,2019-06-24,1
FALSE,4,12,2019-04-30,1295,2019-06-25,3
FALSE,4,13,2019-04-30,1324,2019-06-25,3
FALSE,2,16,2019-05-05,1373,2019-06-21,3
TRUE,4,9,2019-05-05,1375,2019-06-20,2
FALSE,3,15,2019-05-05,1376,2019-06-21,2
FALSE,4,13,2019-04-23,1395,2019-07-02,1
FALSE,2,9,2019-05-06,1421,2019-06-25,4
FALSE,2,14,2019-05-06,1422,2019-06-26,3
FALSE,2,9,2019-05-06,1423,2019-06-27,3
FALSE,3,13,2019-05-06,1424,2019-06-20,3
FALSE,3,13,2019-05-06,1425,2019-06-20,3
FALSE,2,13,2019-05-06,1426,2019-06-20,1
FALSE,1,13,2019-05-06,1427,2019-06-20,3
FALSE,3,15,2019-05-06,1430,2019-06-20,4
FALSE,1,13,2019-05-06,1431,2019-06-20,4
FALSE,1,13,2019-05-06,1432,2019-06-20,4
FALSE,3,13,2019-05-06,1433,2019-06-20,4
FALSE,1,13,2019-05-06,1434,2019-06-20,4
FALSE,2,5,2019-05-06,1436,2019-06-20,1
FALSE,3,5,2019-05-06,1437,2019-06-20,2
FALSE,4,7,2019-05-06,1438,2019-06-20,4
FALSE,1,5,2019-05-06,1439,2019-06-27,3
FALSE,2,10,2019-05-06,1441,2019-06-19,1
FALSE,1,5,2019-05-06,1442,2019-06-20,3
FALSE,2,10,2019-05-06,1443,2019-06-20,1
FALSE,1,15,2019-05-06,1444,2019-06-20,4
FALSE,2,5,2019-05-06,1446,2019-06-20,2
FALSE,2,15,2019-05-06,1448,2019-06-20,3
FALSE,4,6,2019-05-06,1449,2019-07-01,1
FALSE,4,12,2019-05-07,1451,2019-06-20,1
FALSE,2,1,2019-05-07,1452,2019-06-20,2
FALSE,4,14,2019-05-07,1454,2019-06-27,4
FALSE,2,14,2019-05-07,1455,2019-06-21,4
TRUE,2,14,2019-05-07,1456,2019-06-20,3
FALSE,3,14,2019-05-07,1458,2019-06-20,3
TRUE,3,14,2019-05-07,1459,2019-06-20,4
TRUE,2,15,2019-05-07,1461,2019-06-20,4
TRUE,4,12,2019-05-07,1462,2019-06-20,4
FALSE,3,13,2019-05-07,1463,2019-06-20,2
FALSE,1,12,2019-05-07,1464,2019-06-20,4
FALSE,2,5,2019-05-07,1465,2019-07-02,3
TRUE,1,7,2019-05-07,1466,2019-06-20,2
FALSE,3,15,2019-05-08,1468,2019-06-21,2
FALSE,1,12,2019-05-08,1470,2019-06-21,4
FALSE,1,15,2019-05-08,1472,2019-06-21,4
FALSE,1,12,2019-05-08,1475,2019-06-21,4
FALSE,3,5,2019-05-08,1476,2019-06-21,2
FALSE,4,1,2019-05-08,1477,2019-06-21,2
FALSE,1,12,2019-05-08,1478,2019-06-26,2
FALSE,4,13,2019-05-08,1482,2019-06-26,3
TRUE,2,11,2019-05-08,1483,2019-06-21,1
FALSE,2,14,2019-05-08,1484,2019-06-21,4
FALSE,2,1,2019-05-08,1488,2019-06-26,1
FALSE,1,10,2019-05-08,1489,2019-07-02,2
FALSE,1,5,2019-05-12,1490,2019-06-26,3
FALSE,3,5,2019-05-12,1491,2019-06-26,4
FALSE,3,5,2019-05-12,1494,2019-07-08,1
FALSE,1,12,2019-05-12,1496,2019-06-26,1
FALSE,3,10,2019-05-12,1498,2019-06-26,2
FALSE,1,12,2019-05-12,1500,2019-06-26,3
FALSE,3,5,2019-05-12,1501,2019-06-26,3
FALSE,4,16,2019-05-13,1503,2019-06-26,4
FALSE,3,15,2019-05-13,1504,2019-06-26,4
FALSE,4,9,2019-05-13,1505,2019-06-28,2
FALSE,4,16,2019-05-13,1506,2019-06-26,2
FALSE,4,16,2019-05-13,1507,2019-06-26,2
FALSE,4,16,2019-05-13,1508,2019-06-26,4
FALSE,4,15,2019-05-13,1509,2019-06-27,2
TRUE,2,13,2019-05-13,1511,2019-06-27,4
FALSE,1,11,2019-05-13,1512,2019-07-10,2
FALSE,2,10,2019-05-13,1514,2019-06-26,1
FALSE,1,16,2019-05-13,1515,2019-06-26,2
FALSE,1,9,2019-05-13,1516,2019-06-26,1
FALSE,1,13,2019-05-13,1517,2019-06-26,3
FALSE,3,13,2019-05-13,1518,2019-06-28,1
FALSE,4,16,2019-05-14,1519,2019-06-27,2
FALSE,3,5,2019-05-14,1522,2019-07-02,3
FALSE,4,5,2019-05-14,1524,2019-06-27,2
FALSE,4,5,2019-05-14,1525,2019-06-27,2
FALSE,4,5,2019-05-14,1526,2019-06-27,4
FALSE,3,12,2019-05-14,1528,2019-06-27,3
FALSE,2,7,2019-05-14,1529,2019-06-27,4
FALSE,3,5,2019-05-14,1530,2019-06-27,1
FALSE,3,5,2019-05-14,1532,2019-06-27,2
FALSE,2,10,2019-05-14,1533,2019-06-27,3
FALSE,3,15,2019-05-14,1534,2019-06-28,3
FALSE,3,16,2019-05-15,1535,2019-07-02,2
FALSE,4,15,2019-05-15,1536,2019-06-28,4
FALSE,2,12,2019-05-15,1537,2019-07-10,2
FALSE,1,16,2019-05-15,1538,2019-06-28,1
FALSE,3,1,2019-05-15,1539,2019-06-28,3
FALSE,3,12,2019-05-15,1541,2019-06-28,1
FALSE,4,13,2019-05-15,1542,2019-06-28,3
FALSE,1,13,2019-05-15,1543,2019-06-28,4
FALSE,4,1,2019-05-15,1544,2019-06-28,3
FALSE,2,12,2019-05-15,1545,2019-07-02,4
FALSE,4,15,2019-05-15,1547,2019-07-02,1
FALSE,4,9,2019-05-19,1548,2019-07-10,3
FALSE,1,5,2019-05-19,1550,2019-07-02,4
FALSE,3,16,2019-05-19,1551,2019-07-03,4
FALSE,3,6,2019-05-19,1552,2019-07-02,4
FALSE,4,16,2019-05-19,1553,2019-07-02,4
FALSE,1,15,2019-05-19,1554,2019-07-02,4
FALSE,3,12,2019-05-19,1555,2019-07-02,1
FALSE,2,1,2019-05-19,1556,2019-07-02,2
FALSE,2,13,2019-05-20,1557,2019-07-03,4
FALSE,3,2,2019-05-20,1558,2019-07-03,3
FALSE,1,13,2019-05-20,1560,2019-07-03,4
FALSE,3,12,2019-05-20,1564,2019-07-03,4
FALSE,4,12,2019-05-21,1575,2019-07-04,3
FALSE,1,15,2019-05-21,1577,2019-07-04,3
FALSE,4,1,2019-05-21,1579,2019-07-04,3
FALSE,3,4,2019-05-22,1581,2019-07-05,1
FALSE,2,10,2019-05-22,1582,2019-07-05,4
FALSE,3,14,2019-05-22,1583,2019-07-05,3
FALSE,2,13,2019-05-22,1584,2019-07-05,1
FALSE,3,16,2019-05-22,1587,2019-07-05,1
FALSE,1,2,2019-05-22,1588,2019-07-05,3
FALSE,1,16,2019-05-22,1589,2019-07-05,4
FALSE,2,1,2019-04-22,1590,2019-06-20,2
FALSE,3,2,2019-05-22,1593,2019-07-05,3
FALSE,2,15,2019-05-22,1595,2019-07-05,2
FALSE,3,16,2019-05-22,1598,2019-07-05,2
FALSE,1,1,2019-05-22,1599,2019-07-05,1
FALSE,1,10,2019-05-22,1600,2019-07-05,1
FALSE,4,16,2019-05-26,1602,2019-07-10,3
FALSE,1,15,2019-05-26,1603,2019-07-10,4
TRUE,3,11,2019-05-27,1607,2019-07-10,1
FALSE,3,13,2019-05-27,1610,2019-07-10,1
FALSE,1,13,2019-05-27,1611,2019-07-10,1
FALSE,4,16,2019-05-27,1613,2019-07-11,4
FALSE,3,10,2019-05-27,1614,2019-07-10,4
FALSE,4,13,2019-05-27,1615,2019-07-10,2
FALSE,2,13,2019-05-27,1616,2019-07-10,3
FALSE,1,9,2019-05-27,1617,2019-07-10,3
FALSE,1,12,2019-05-28,1621,2019-07-11,4
FALSE,2,14,2019-05-28,1622,2019-07-11,4
FALSE,3,13,2019-05-28,1624,2019-07-11,3
FALSE,4,14,2019-05-28,1627,2019-07-11,3
TRUE,4,14,2019-05-28,1628,2019-07-11,4
FALSE,3,10,2019-05-28,1629,2019-07-31,2
TRUE,2,13,2019-05-29,1631,2019-07-16,3
FALSE,2,11,2019-05-29,1632,2019-07-16,4
FALSE,1,11,2019-05-29,1633,2019-07-12,4
FALSE,2,15,2019-05-29,1634,2019-07-16,4
FALSE,3,13,2019-05-29,1636,2019-07-16,3
FALSE,3,13,2019-05-29,1637,2019-07-16,4
FALSE,4,14,2019-05-29,1638,2019-07-12,3
FALSE,3,7,2019-05-29,1640,2019-07-12,2
FALSE,3,13,2019-05-29,1642,2019-07-16,3
FALSE,3,13,2019-05-29,1644,2019-07-12,2
FALSE,2,13,2019-05-29,1645,2019-07-12,3
FALSE,3,13,2019-05-29,1646,2019-07-16,3
FALSE,4,15,2019-05-29,1650,2019-07-16,4
FALSE,3,16,2019-05-29,1651,2019-07-16,4
FALSE,4,9,2019-05-29,1652,2019-07-16,2
FALSE,3,14,2019-05-29,1654,2019-07-12,3
FALSE,2,14,2019-05-29,1655,2019-07-12,4
